更新日期,更新時間,中國內地,報告/確診個案數目,死亡個案,備註,過去14天新增報告確診個案數目
22/12/2022,11:00,安徽省,1705,6,,17
22/12/2022,11:00,北京巿,28858,19,,8094
22/12/2022,11:00,重慶巿,10181,7,,2426
22/12/2022,11:00,福建省,8253,1,,1301
22/12/2022,11:00,甘肅省,1563,2,,3
22/12/2022,11:00,廣東省,64114,8,,14476
22/12/2022,11:00,廣西壯族自治區,2457,2,,32
22/12/2022,11:00,貴州省,1794,2,,87
22/12/2022,11:00,海南省,10451,6,,896
22/12/2022,11:00,河北省,2943,7,,118
22/12/2022,11:00,黑龍江省,5492,13,,242
22/12/2022,11:00,河南省,9076,23,,897
22/12/2022,11:00,湖北省,68864,4512,,68
22/12/2022,11:00,湖南省,3004,4,,607
22/12/2022,11:00,內蒙古自治區,8395,1,,292
22/12/2022,11:00,江蘇省,3861,0,,154
22/12/2022,11:00,江西省,1971,1,,426
22/12/2022,11:00,吉林省,40491,5,,7
22/12/2022,11:00,遼寧省,3091,2,,261
22/12/2022,11:00,寧夏回族自治區,242,0,,4
22/12/2022,11:00,青海省,542,0,,43
22/12/2022,11:00,陝西省,5601,3,,236
22/12/2022,11:00,山東省,4834,8,,489
22/12/2022,11:00,上海巿,65413,595,,565
22/12/2022,11:00,山西省,5150,0,,171
22/12/2022,11:00,四川省,12026,5,,1216
22/12/2022,11:00,天津巿,2963,3,,351
22/12/2022,11:00,西藏自治區,1513,0,,4
22/12/2022,11:00,新疆自治區（含兵團）,2641,3,,2
22/12/2022,11:00,雲南省,5601,2,,751
22/12/2022,11:00,浙江省,6221,1,,1055
23/12/2022,11:00,安徽省,1705,6,,16
23/12/2022,11:00,北京巿,29408,19,,7452
23/12/2022,11:00,重慶巿,10452,7,,2585
23/12/2022,11:00,福建省,8563,1,,1515
23/12/2022,11:00,甘肅省,1565,2,,5
23/12/2022,11:00,廣東省,65754,8,,14713
23/12/2022,11:00,廣西壯族自治區,2472,2,,45
23/12/2022,11:00,貴州省,1795,2,,58
23/12/2022,11:00,海南省,10460,6,,838
23/12/2022,11:00,河北省,2958,7,,131
23/12/2022,11:00,黑龍江省,5535,13,,237
23/12/2022,11:00,河南省,9110,23,,733
23/12/2022,11:00,湖北省,68976,4512,,159
23/12/2022,11:00,湖南省,3097,4,,686
23/12/2022,11:00,內蒙古自治區,8411,1,,276
23/12/2022,11:00,江蘇省,3863,0,,130
23/12/2022,11:00,江西省,1994,1,,448
23/12/2022,11:00,吉林省,40491,5,,7
23/12/2022,11:00,遼寧省,3093,2,,207
23/12/2022,11:00,寧夏回族自治區,243,0,,5
23/12/2022,11:00,青海省,544,0,,34
23/12/2022,11:00,陝西省,5626,3,,240
23/12/2022,11:00,山東省,4858,8,,448
23/12/2022,11:00,上海巿,65500,595,,619
23/12/2022,11:00,山西省,5168,0,,176
23/12/2022,11:00,四川省,12137,5,,1257
23/12/2022,11:00,天津巿,3021,3,,407
23/12/2022,11:00,西藏自治區,1514,0,,4
23/12/2022,11:00,新疆自治區（含兵團）,2641,3,,0
23/12/2022,11:00,雲南省,5865,2,,970
23/12/2022,11:00,浙江省,6253,1,,1014
24/12/2022,11:00,安徽省,1705,6,,14
24/12/2022,11:00,北京巿,29992,19,,7108
24/12/2022,11:00,重慶巿,10735,7,,2622
24/12/2022,11:00,福建省,8901,1,,1767
24/12/2022,11:00,甘肅省,1565,2,,4
24/12/2022,11:00,廣東省,67497,8,,15331
24/12/2022,11:00,廣西壯族自治區,2482,2,,54
24/12/2022,11:00,貴州省,1795,2,,44
24/12/2022,11:00,海南省,10462,6,,718
24/12/2022,11:00,河北省,2971,7,,140
24/12/2022,11:00,黑龍江省,5548,13,,229
24/12/2022,11:00,河南省,9143,23,,662
24/12/2022,11:00,湖北省,69234,4512,,405
24/12/2022,11:00,湖南省,3206,4,,794
24/12/2022,11:00,內蒙古自治區,8420,1,,248
24/12/2022,11:00,江蘇省,3864,0,,119
24/12/2022,11:00,江西省,2026,1,,480
24/12/2022,11:00,吉林省,40491,5,,7
24/12/2022,11:00,遼寧省,3094,2,,166
24/12/2022,11:00,寧夏回族自治區,244,0,,6
24/12/2022,11:00,青海省,549,0,,39
24/12/2022,11:00,陝西省,5661,3,,254
24/12/2022,11:00,山東省,4889,8,,414
24/12/2022,11:00,上海巿,65587,595,,690
24/12/2022,11:00,山西省,5220,0,,224
24/12/2022,11:00,四川省,12234,5,,1251
24/12/2022,11:00,天津巿,3072,3,,455
24/12/2022,11:00,西藏自治區,1515,0,,5
24/12/2022,11:00,新疆自治區（含兵團）,2641,3,,0
24/12/2022,11:00,雲南省,6174,2,,1239
24/12/2022,11:00,浙江省,6283,1,,972
25/12/2022,11:00,安徽省,1705,6,,14
25/12/2022,11:00,北京巿,29992,19,,7108
25/12/2022,11:00,重慶巿,10735,7,,2622
25/12/2022,11:00,福建省,8901,1,,1767
25/12/2022,11:00,甘肅省,1565,2,,4
25/12/2022,11:00,廣東省,67497,8,,15331
25/12/2022,11:00,廣西壯族自治區,2482,2,,54
25/12/2022,11:00,貴州省,1795,2,,44
25/12/2022,11:00,海南省,10462,6,,718
25/12/2022,11:00,河北省,2971,7,,140
25/12/2022,11:00,黑龍江省,5548,13,,229
25/12/2022,11:00,河南省,9143,23,,662
25/12/2022,11:00,湖北省,69234,4512,,405
25/12/2022,11:00,湖南省,3206,4,,794
25/12/2022,11:00,內蒙古自治區,8420,1,,248
25/12/2022,11:00,江蘇省,3864,0,,119
25/12/2022,11:00,江西省,2026,1,,480
25/12/2022,11:00,吉林省,40491,5,,7
25/12/2022,11:00,遼寧省,3094,2,,166
25/12/2022,11:00,寧夏回族自治區,244,0,,6
25/12/2022,11:00,青海省,549,0,,39
25/12/2022,11:00,陝西省,5661,3,,254
25/12/2022,11:00,山東省,4889,8,,414
25/12/2022,11:00,上海巿,65587,595,,690
25/12/2022,11:00,山西省,5220,0,,224
25/12/2022,11:00,四川省,12234,5,,1251
25/12/2022,11:00,天津巿,3072,3,,455
25/12/2022,11:00,西藏自治區,1515,0,,5
25/12/2022,11:00,新疆自治區（含兵團）,2641,3,,0
25/12/2022,11:00,雲南省,6174,2,,1239
25/12/2022,11:00,浙江省,6283,1,,972
26/12/2022,11:00,安徽省,1710,6,,17
26/12/2022,11:00,北京巿,30641,19,,6436
26/12/2022,11:00,重慶巿,11150,7,,2788
26/12/2022,11:00,福建省,9187,1,,1969
26/12/2022,11:00,甘肅省,1567,2,,6
26/12/2022,11:00,廣東省,70079,8,,16251
26/12/2022,11:00,廣西壯族自治區,2490,2,,60
26/12/2022,11:00,貴州省,1797,2,,42
26/12/2022,11:00,海南省,10467,6,,353
26/12/2022,11:00,河北省,2996,7,,160
26/12/2022,11:00,黑龍江省,5582,13,,225
26/12/2022,11:00,河南省,9214,23,,609
26/12/2022,11:00,湖北省,69561,4512,,704
26/12/2022,11:00,湖南省,3383,4,,951
26/12/2022,11:00,內蒙古自治區,8428,1,,212
26/12/2022,11:00,江蘇省,3869,0,,91
26/12/2022,11:00,江西省,2042,1,,496
26/12/2022,11:00,吉林省,40491,5,,7
26/12/2022,11:00,遼寧省,3095,2,,107
26/12/2022,11:00,寧夏回族自治區,244,0,,6
26/12/2022,11:00,青海省,556,0,,46
26/12/2022,11:00,陝西省,5700,3,,270
26/12/2022,11:00,山東省,4951,8,,445
26/12/2022,11:00,上海巿,65680,595,,757
26/12/2022,11:00,山西省,5314,0,,310
26/12/2022,11:00,四川省,12426,5,,1258
26/12/2022,11:00,天津巿,3182,3,,559
26/12/2022,11:00,西藏自治區,1520,0,,9
26/12/2022,11:00,新疆自治區（含兵團）,2647,3,,6
26/12/2022,11:00,雲南省,6557,2,,1582
26/12/2022,11:00,浙江省,6325,1,,802
27/12/2022,11:00,安徽省,1710,6,,17
27/12/2022,11:00,北京巿,30641,19,,6436
27/12/2022,11:00,重慶巿,11150,7,,2788
27/12/2022,11:00,福建省,9187,1,,1969
27/12/2022,11:00,甘肅省,1567,2,,6
27/12/2022,11:00,廣東省,70079,8,,16251
27/12/2022,11:00,廣西壯族自治區,2490,2,,60
27/12/2022,11:00,貴州省,1797,2,,42
27/12/2022,11:00,海南省,10467,6,,353
27/12/2022,11:00,河北省,2996,7,,160
27/12/2022,11:00,黑龍江省,5582,13,,225
27/12/2022,11:00,河南省,9214,23,,609
27/12/2022,11:00,湖北省,69561,4512,,704
27/12/2022,11:00,湖南省,3383,4,,951
27/12/2022,11:00,內蒙古自治區,8428,1,,212
27/12/2022,11:00,江蘇省,3869,0,,91
27/12/2022,11:00,江西省,2042,1,,496
27/12/2022,11:00,吉林省,40491,5,,7
27/12/2022,11:00,遼寧省,3095,2,,107
27/12/2022,11:00,寧夏回族自治區,244,0,,6
27/12/2022,11:00,青海省,556,0,,46
27/12/2022,11:00,陝西省,5700,3,,270
27/12/2022,11:00,山東省,4951,8,,445
27/12/2022,11:00,上海巿,65680,595,,757
27/12/2022,11:00,山西省,5314,0,,310
27/12/2022,11:00,四川省,12426,5,,1258
27/12/2022,11:00,天津巿,3182,3,,559
27/12/2022,11:00,西藏自治區,1520,0,,9
27/12/2022,11:00,新疆自治區（含兵團）,2647,3,,6
27/12/2022,11:00,雲南省,6557,2,,1582
27/12/2022,11:00,浙江省,6325,1,,802
28/12/2022,11:00,安徽省,1710,6,,11
28/12/2022,11:00,北京巿,31271,19,,6499
28/12/2022,11:00,重慶巿,11433,7,,2891
28/12/2022,11:00,福建省,9404,1,,2156
28/12/2022,11:00,甘肅省,1567,2,,6
28/12/2022,11:00,廣東省,72077,8,,17452
28/12/2022,11:00,廣西壯族自治區,2495,2,,64
28/12/2022,11:00,貴州省,1800,2,,44
28/12/2022,11:00,海南省,10470,6,,170
28/12/2022,11:00,河北省,3010,7,,172
28/12/2022,11:00,黑龍江省,5619,13,,242
28/12/2022,11:00,河南省,9252,23,,573
28/12/2022,11:00,湖北省,69817,4512,,955
28/12/2022,11:00,湖南省,3526,4,,1085
28/12/2022,11:00,內蒙古自治區,8432,1,,209
28/12/2022,11:00,江蘇省,3873,0,,91
28/12/2022,11:00,江西省,2075,1,,527
28/12/2022,11:00,吉林省,40491,5,,7
28/12/2022,11:00,遼寧省,3098,2,,96
28/12/2022,11:00,寧夏回族自治區,258,0,,19
28/12/2022,11:00,青海省,563,0,,53
28/12/2022,11:00,陝西省,5727,3,,288
28/12/2022,11:00,山東省,4973,8,,438
28/12/2022,11:00,上海巿,65772,595,,827
28/12/2022,11:00,山西省,5387,0,,371
28/12/2022,11:00,四川省,12587,6,,1348
28/12/2022,11:00,天津巿,3233,3,,606
28/12/2022,11:00,西藏自治區,1520,0,,8
28/12/2022,11:00,新疆自治區（含兵團）,2647,3,,6
28/12/2022,11:00,雲南省,6847,2,,1856
28/12/2022,11:00,浙江省,6353,1,,585
29/12/2022,11:00,安徽省,1729,7,,26
29/12/2022,11:00,北京巿,33161,19,,7398
29/12/2022,11:00,重慶巿,12019,8,,3155
29/12/2022,11:00,福建省,10097,1,,2710
29/12/2022,11:00,甘肅省,1569,2,,8
29/12/2022,11:00,廣東省,76635,8,,20087
29/12/2022,11:00,廣西壯族自治區,2518,2,,84
29/12/2022,11:00,貴州省,1810,2,,48
29/12/2022,11:00,海南省,10474,6,,39
29/12/2022,11:00,河北省,3037,7,,186
29/12/2022,11:00,黑龍江省,5689,13,,283
29/12/2022,11:00,河南省,9321,23,,509
29/12/2022,11:00,湖北省,70215,4512,,1351
29/12/2022,11:00,湖南省,3944,4,,1502
29/12/2022,11:00,內蒙古自治區,8503,1,,239
29/12/2022,11:00,江蘇省,3874,0,,69
29/12/2022,11:00,江西省,2199,1,,650
29/12/2022,11:00,吉林省,40491,5,,7
29/12/2022,11:00,遼寧省,3101,2,,57
29/12/2022,11:00,寧夏回族自治區,293,0,,54
29/12/2022,11:00,青海省,578,0,,68
29/12/2022,11:00,陝西省,5779,5,,307
29/12/2022,11:00,山東省,5003,8,,421
29/12/2022,11:00,上海巿,65930,595,,940
29/12/2022,11:00,山西省,5566,0,,546
29/12/2022,11:00,四川省,12807,6,,1419
29/12/2022,11:00,天津巿,3389,3,,744
29/12/2022,11:00,西藏自治區,1520,0,,8
29/12/2022,11:00,新疆自治區（含兵團）,2662,3,,21
29/12/2022,11:00,雲南省,7312,2,,2285
29/12/2022,11:00,浙江省,6395,1,,476
30/12/2022,11:00,安徽省,1733,7,,30
30/12/2022,11:00,北京巿,34069,19,,7864
30/12/2022,11:00,重慶巿,12350,8,,3332
30/12/2022,11:00,福建省,10617,2,,3167
30/12/2022,11:00,甘肅省,1569,2,,8
30/12/2022,11:00,廣東省,79053,8,,21423
30/12/2022,11:00,廣西壯族自治區,2559,2,,121
30/12/2022,11:00,貴州省,1811,2,,41
30/12/2022,11:00,海南省,10476,6,,39
30/12/2022,11:00,河北省,3049,7,,185
30/12/2022,11:00,黑龍江省,5713,13,,294
30/12/2022,11:00,河南省,9356,23,,514
30/12/2022,11:00,湖北省,70469,4512,,1605
30/12/2022,11:00,湖南省,4204,4,,1762
30/12/2022,11:00,內蒙古自治區,8513,1,,220
30/12/2022,11:00,江蘇省,3874,0,,59
30/12/2022,11:00,江西省,2275,1,,726
30/12/2022,11:00,吉林省,40491,5,,7
30/12/2022,11:00,遼寧省,3144,2,,85
30/12/2022,11:00,寧夏回族自治區,324,0,,82
30/12/2022,11:00,青海省,580,0,,59
30/12/2022,11:00,陝西省,5801,5,,326
30/12/2022,11:00,山東省,5029,8,,405
30/12/2022,11:00,上海巿,65998,595,,966
30/12/2022,11:00,山西省,5707,0,,671
30/12/2022,11:00,四川省,12927,6,,1467
30/12/2022,11:00,天津巿,3452,3,,782
30/12/2022,11:00,西藏自治區,1520,0,,7
30/12/2022,11:00,新疆自治區（含兵團）,2672,3,,31
30/12/2022,11:00,雲南省,7380,2,,2320
30/12/2022,11:00,浙江省,6420,1,,457
31/12/2022,11:00,安徽省,1738,7,,34
31/12/2022,11:00,北京巿,35306,19,,8648
31/12/2022,11:00,重慶巿,12704,9,,3508
31/12/2022,11:00,福建省,11117,2,,3553
31/12/2022,11:00,甘肅省,1569,2,,8
31/12/2022,11:00,廣東省,81828,8,,23195
31/12/2022,11:00,廣西壯族自治區,2805,2,,367
31/12/2022,11:00,貴州省,1811,2,,34
31/12/2022,11:00,海南省,10478,6,,41
31/12/2022,11:00,河北省,3062,7,,185
31/12/2022,11:00,黑龍江省,5776,13,,345
31/12/2022,11:00,河南省,9385,23,,501
31/12/2022,11:00,湖北省,70776,4512,,1912
31/12/2022,11:00,湖南省,4491,4,,2008
31/12/2022,11:00,內蒙古自治區,8519,1,,200
31/12/2022,11:00,江蘇省,3906,0,,84
31/12/2022,11:00,江西省,2394,1,,845
31/12/2022,11:00,吉林省,40498,5,,12
31/12/2022,11:00,遼寧省,3221,2,,150
31/12/2022,11:00,寧夏回族自治區,419,0,,177
31/12/2022,11:00,青海省,582,0,,58
31/12/2022,11:00,陝西省,5921,5,,429
31/12/2022,11:00,山東省,5041,8,,359
31/12/2022,11:00,上海巿,66074,595,,982
31/12/2022,11:00,山西省,5854,0,,808
31/12/2022,11:00,四川省,13035,6,,1472
31/12/2022,11:00,天津巿,3499,3,,800
31/12/2022,11:00,西藏自治區,1520,0,,7
31/12/2022,11:00,新疆自治區（含兵團）,2694,3,,53
31/12/2022,11:00,雲南省,7874,2,,2771
31/12/2022,11:00,浙江省,6442,1,,427
01/01/2023,11:00,安徽省,1748,7,,44
01/01/2023,11:00,北京巿,36024,19,,8963
01/01/2023,11:00,重慶巿,12976,9,,3596
01/01/2023,11:00,福建省,11679,2,,4011
01/01/2023,11:00,甘肅省,1572,2,,11
01/01/2023,11:00,廣東省,83643,8,,24078
01/01/2023,11:00,廣西壯族自治區,3204,2,,764
01/01/2023,11:00,貴州省,1818,2,,41
01/01/2023,11:00,海南省,10480,6,,40
01/01/2023,11:00,河北省,3075,7,,184
01/01/2023,11:00,黑龍江省,5820,13,,383
01/01/2023,11:00,河南省,9412,23,,498
01/01/2023,11:00,湖北省,70879,4512,,2015
01/01/2023,11:00,湖南省,4642,4,,2080
01/01/2023,11:00,內蒙古自治區,8525,1,,189
01/01/2023,11:00,江蘇省,3932,0,,97
01/01/2023,11:00,江西省,2468,1,,919
01/01/2023,11:00,吉林省,40505,5,,19
01/01/2023,11:00,遼寧省,3283,2,,202
01/01/2023,11:00,寧夏回族自治區,477,0,,235
01/01/2023,11:00,青海省,582,0,,53
01/01/2023,11:00,陝西省,6132,5,,627
01/01/2023,11:00,山東省,5057,8,,342
01/01/2023,11:00,上海巿,66134,595,,1018
01/01/2023,11:00,山西省,5926,0,,871
01/01/2023,11:00,四川省,13215,7,,1578
01/01/2023,11:00,天津巿,3561,3,,820
01/01/2023,11:00,西藏自治區,1520,0,,7
01/01/2023,11:00,新疆自治區（含兵團）,2694,3,,53
01/01/2023,11:00,雲南省,8036,2,,2878
01/01/2023,11:00,浙江省,6458,1,,398
02/01/2023,11:00,安徽省,1750,7,,45
02/01/2023,11:00,北京巿,36464,19,,9082
02/01/2023,11:00,重慶巿,13242,9,,3664
02/01/2023,11:00,福建省,12191,2,,4434
02/01/2023,11:00,甘肅省,1572,2,,10
02/01/2023,11:00,廣東省,85215,8,,24773
02/01/2023,11:00,廣西壯族自治區,3477,2,,1037
02/01/2023,11:00,貴州省,1906,2,,129
02/01/2023,11:00,海南省,10482,6,,39
02/01/2023,11:00,河北省,3086,7,,184
02/01/2023,11:00,黑龍江省,5907,13,,459
02/01/2023,11:00,河南省,9435,23,,482
02/01/2023,11:00,湖北省,70991,4512,,2127
02/01/2023,11:00,湖南省,4867,4,,2212
02/01/2023,11:00,內蒙古自治區,8542,1,,179
02/01/2023,11:00,江蘇省,3950,0,,113
02/01/2023,11:00,江西省,2530,1,,981
02/01/2023,11:00,吉林省,40535,5,,49
02/01/2023,11:00,遼寧省,3335,2,,251
02/01/2023,11:00,寧夏回族自治區,557,0,,315
02/01/2023,11:00,青海省,582,0,,51
02/01/2023,11:00,陝西省,6304,5,,783
02/01/2023,11:00,山東省,5072,8,,318
02/01/2023,11:00,上海巿,66203,595,,1062
02/01/2023,11:00,山西省,5994,0,,935
02/01/2023,11:00,四川省,13340,8,,1624
02/01/2023,11:00,天津巿,3626,3,,845
02/01/2023,11:00,西藏自治區,1520,0,,7
02/01/2023,11:00,新疆自治區（含兵團）,2718,3,,77
02/01/2023,11:00,雲南省,8135,2,,2903
02/01/2023,11:00,浙江省,6472,1,,372
03/01/2023,11:00,安徽省,1756,7,,51
03/01/2023,11:00,北京巿,36875,19,,9032
03/01/2023,11:00,重慶巿,13478,9,,3711
03/01/2023,11:00,福建省,12692,2,,4810
03/01/2023,11:00,甘肅省,1572,2,,10
03/01/2023,11:00,廣東省,87062,8,,25509
03/01/2023,11:00,廣西壯族自治區,3860,2,,1417
03/01/2023,11:00,貴州省,1950,2,,172
03/01/2023,11:00,海南省,10482,6,,35
03/01/2023,11:00,河北省,3099,7,,185
03/01/2023,11:00,黑龍江省,5947,14,,481
03/01/2023,11:00,河南省,9456,23,,458
03/01/2023,11:00,湖北省,71128,4512,,2264
03/01/2023,11:00,湖南省,5095,4,,2325
03/01/2023,11:00,內蒙古自治區,8565,1,,178
03/01/2023,11:00,江蘇省,3955,0,,114
03/01/2023,11:00,江西省,2621,1,,935
03/01/2023,11:00,吉林省,40565,5,,74
03/01/2023,11:00,遼寧省,3372,2,,286
03/01/2023,11:00,寧夏回族自治區,620,0,,378
03/01/2023,11:00,青海省,655,0,,124
03/01/2023,11:00,陝西省,6479,5,,931
03/01/2023,11:00,山東省,5079,8,,291
03/01/2023,11:00,上海巿,66237,595,,985
03/01/2023,11:00,山西省,6103,0,,1031
03/01/2023,11:00,四川省,13433,10,,1614
03/01/2023,11:00,天津巿,3695,3,,868
03/01/2023,11:00,西藏自治區,1520,0,,7
03/01/2023,11:00,新疆自治區（含兵團）,2747,3,,106
03/01/2023,11:00,雲南省,8223,2,,2906
03/01/2023,11:00,浙江省,6512,1,,365
04/01/2023,11:00,安徽省,1764,7,,59
04/01/2023,11:00,北京巿,37695,19,,9308
04/01/2023,11:00,重慶巿,13740,9,,3768
04/01/2023,11:00,福建省,13424,2,,5358
04/01/2023,11:00,甘肅省,1572,2,,9
04/01/2023,11:00,廣東省,89981,9,,27239
04/01/2023,11:00,廣西壯族自治區,4550,2,,2103
04/01/2023,11:00,貴州省,2043,2,,249
04/01/2023,11:00,海南省,10484,6,,35
04/01/2023,11:00,河北省,3114,7,,185
04/01/2023,11:00,黑龍江省,6032,15,,556
04/01/2023,11:00,河南省,9487,23,,453
04/01/2023,11:00,湖北省,71272,4513,,2408
04/01/2023,11:00,湖南省,5437,4,,2548
04/01/2023,11:00,內蒙古自治區,8615,1,,225
04/01/2023,11:00,江蘇省,3957,0,,109
04/01/2023,11:00,江西省,2754,1,,823
04/01/2023,11:00,吉林省,40594,5,,103
04/01/2023,11:00,遼寧省,3412,2,,323
04/01/2023,11:00,寧夏回族自治區,722,0,,480
04/01/2023,11:00,青海省,655,0,,119
04/01/2023,11:00,陝西省,6623,5,,1053
04/01/2023,11:00,山東省,5145,9,,336
04/01/2023,11:00,上海巿,66364,595,,1000
04/01/2023,11:00,山西省,6282,0,,1178
04/01/2023,11:00,四川省,13637,11,,1715
04/01/2023,11:00,天津巿,3871,3,,985
04/01/2023,11:00,西藏自治區,1529,0,,16
04/01/2023,11:00,新疆自治區（含兵團）,2837,3,,196
04/01/2023,11:00,雲南省,8373,2,,2929
04/01/2023,11:00,浙江省,6557,1,,373
05/01/2023,11:00,安徽省,1767,7,,62
05/01/2023,11:00,北京巿,38493,19,,9635
05/01/2023,11:00,重慶巿,13954,9,,3773
05/01/2023,11:00,福建省,14231,2,,5978
05/01/2023,11:00,甘肅省,1576,2,,13
05/01/2023,11:00,廣東省,93393,9,,29279
05/01/2023,11:00,廣西壯族自治區,5835,2,,3378
05/01/2023,11:00,貴州省,2133,2,,339
05/01/2023,11:00,海南省,10484,6,,33
05/01/2023,11:00,河北省,3150,7,,207
05/01/2023,11:00,黑龍江省,6113,15,,621
05/01/2023,11:00,河南省,9578,23,,502
05/01/2023,11:00,湖北省,71446,4513,,2582
05/01/2023,11:00,湖南省,5874,4,,2870
05/01/2023,11:00,內蒙古自治區,8641,1,,246
05/01/2023,11:00,江蘇省,3984,0,,123
05/01/2023,11:00,江西省,2904,1,,933
05/01/2023,11:00,吉林省,40652,5,,161
05/01/2023,11:00,遼寧省,3448,2,,357
05/01/2023,11:00,寧夏回族自治區,796,0,,554
05/01/2023,11:00,青海省,655,0,,113
05/01/2023,11:00,陝西省,6745,5,,1144
05/01/2023,11:00,山東省,5208,9,,374
05/01/2023,11:00,上海巿,66874,595,,1461
05/01/2023,11:00,山西省,6506,1,,1356
05/01/2023,11:00,四川省,13761,11,,1735
05/01/2023,11:00,天津巿,3997,3,,1034
05/01/2023,11:00,西藏自治區,1537,0,,24
05/01/2023,11:00,新疆自治區（含兵團）,2937,3,,296
05/01/2023,11:00,雲南省,8548,2,,2947
05/01/2023,11:00,浙江省,6610,1,,389
06/01/2023,11:00,安徽省,1768,7,,63
06/01/2023,11:00,北京巿,39333,19,,9925
06/01/2023,11:00,重慶巿,14189,10,,3737
06/01/2023,11:00,福建省,15155,2,,6592
06/01/2023,11:00,甘肅省,1580,2,,15
06/01/2023,11:00,廣東省,96540,9,,30786
06/01/2023,11:00,廣西壯族自治區,7642,2,,5170
06/01/2023,11:00,貴州省,2202,2,,407
06/01/2023,11:00,海南省,10486,6,,26
06/01/2023,11:00,河北省,3179,7,,221
06/01/2023,11:00,黑龍江省,6218,16,,683
06/01/2023,11:00,河南省,9626,23,,516
06/01/2023,11:00,湖北省,71698,4513,,2722
06/01/2023,11:00,湖南省,6287,4,,3190
06/01/2023,11:00,內蒙古自治區,8678,1,,267
06/01/2023,11:00,江蘇省,4007,0,,144
06/01/2023,11:00,江西省,3066,2,,1072
06/01/2023,11:00,吉林省,40689,5,,198
06/01/2023,11:00,遼寧省,3482,2,,389
06/01/2023,11:00,寧夏回族自治區,921,0,,678
06/01/2023,11:00,青海省,655,0,,111
06/01/2023,11:00,陝西省,6877,5,,1251
06/01/2023,11:00,山東省,5292,10,,434
06/01/2023,11:00,上海巿,66999,595,,1499
06/01/2023,11:00,山西省,6758,1,,1590
06/01/2023,11:00,四川省,13946,12,,1809
06/01/2023,11:00,天津巿,4151,3,,1130
06/01/2023,11:00,西藏自治區,1540,0,,26
06/01/2023,11:00,新疆自治區（含兵團）,3019,3,,378
06/01/2023,11:00,雲南省,8717,2,,2852
06/01/2023,11:00,浙江省,6678,1,,425
07/01/2023,11:00,安徽省,1768,7,,63
07/01/2023,11:00,北京巿,40241,19,,10249
07/01/2023,11:00,重慶巿,14463,11,,3728
07/01/2023,11:00,福建省,16389,2,,7488
07/01/2023,11:00,甘肅省,1616,2,,51
07/01/2023,11:00,廣東省,100048,9,,32551
07/01/2023,11:00,廣西壯族自治區,9471,2,,6989
07/01/2023,11:00,貴州省,2338,2,,543
07/01/2023,11:00,海南省,10487,6,,25
07/01/2023,11:00,河北省,3215,7,,244
07/01/2023,11:00,黑龍江省,6346,16,,798
07/01/2023,11:00,河南省,9706,23,,563
07/01/2023,11:00,湖北省,71927,4515,,2693
07/01/2023,11:00,湖南省,6670,4,,3464
07/01/2023,11:00,內蒙古自治區,8698,1,,278
07/01/2023,11:00,江蘇省,4036,0,,172
07/01/2023,11:00,江西省,3243,2,,1217
07/01/2023,11:00,吉林省,40718,5,,227
07/01/2023,11:00,遼寧省,3507,2,,413
07/01/2023,11:00,寧夏回族自治區,1101,0,,857
07/01/2023,11:00,青海省,655,0,,106
07/01/2023,11:00,陝西省,6997,5,,1336
07/01/2023,11:00,山東省,5370,10,,481
07/01/2023,11:00,上海巿,67012,595,,1425
07/01/2023,11:00,山西省,6973,1,,1753
07/01/2023,11:00,四川省,14116,12,,1882
07/01/2023,11:00,天津巿,4296,3,,1224
07/01/2023,11:00,西藏自治區,1583,0,,68
07/01/2023,11:00,新疆自治區（含兵團）,3075,3,,434
07/01/2023,11:00,雲南省,8918,2,,2744
